index,date_published,date_modified,source,sponsor,title
873,2020-05-07T20:42:44,2020-05-07T20:49:43,nu.nl,none,Harry Rupert Grint heeft een dochter gekregen 
874,2020-05-07T20:51:45,2020-05-07T21:04:23,nu.nl,none,Van Kalmthout kan zich opmaken voor debuut in IndyCar: 6 juni eerste race 
875,2020-05-07T21:18:15,2020-05-07T22:03:22,nu.nl,none,Justitie laat aanklacht tegen van Trump vallen 
876,2020-05-08T08:16:53,2020-05-08T08:26:58,nu.nl,none,Vervangen beweegbare brug Marnixstraat ruim 3 miljoen euro duurder 
877,2020-05-08T08:55:22,2020-05-08T08:58:16,nu.nl,none,Bewoners Zuid bezorgd over opengaan opvang uitgeprocedeerden in crisis 
878,2020-05-07T22:17:54,2020-05-07T22:30:53,nu.nl,none,Paul McCartney haalt streep door Europese tour en concert in Nijmegen 
879,2020-05-07T22:40:19,2020-05-07T22:48:26,nu.nl,none,Disney+ werkt aan serie gebaseerd op filmreeks National Treasure 
880,2020-05-08T08:38:46,2020-05-08T08:45:22,nu.nl,none,Politiek ziet bouwplannen op Saffierstraat en Klompenmaker niet zitten 
881,2020-05-07T22:53:33,2020-05-07T23:11:14,nu.nl,none,Kabinet wil overbruggingskrediet voor kleine bedrijven 
882,2020-05-07T23:23:15,2020-05-08T09:19:47,nu.nl,none,Partner mag weer mee naar echo en zwangerschapsconsult 
883,2020-05-08T01:25:04,2020-05-08T10:32:03,nu.nl,none,Ziekteverzuim was in eerste kwartaal van 2020 hoogst in zeventien jaar tijd 
884,2020-05-08T05:18:42,2020-05-22T00:36:01,nu.nl,none,Vader en zoon die ongewapende doodschoten opgepakt 
885,2020-05-08T06:03:38,2020-05-08T06:46:51,nu.nl,none,Weerbericht: Warme en zonnige dag wel sluierbewolking 
886,2020-05-08T07:12:00,2020-05-08T07:35:08,nu.nl,none,Olympique Lyon kondigt twee rechtszaken aan vanwege beëindigen Ligue 1 
887,2020-05-08T07:21:22,2020-05-08T10:10:54,nu.nl,none,Overheid wil eerste versie eind mei op testen 
888,2020-05-08T13:00:03,2020-05-08T14:54:59,nu.nl,none,Rechter doet 14 mei uitspraak in zaak Cambuur en De Graafschap tegen KNVB 
889,2020-05-08T08:36:12,2020-05-08T08:36:13,nu.nl,none,Centrale bank van Australië: Economie krimpt met 6 procent 
890,2020-05-08T08:11:17,2020-05-08T09:44:28,nu.nl,none,Duitsland verbiedt therapie die zou voor minderjarigen 
891,2020-05-08T07:57:45,2020-05-08T08:03:18,nu.nl,none,Omstreden gezichtenscanbedrijf Clearview stopt contracten met private sector 
892,2020-05-08T09:05:52,2020-05-08T14:05:22,nu.nl,none,Fietser overleden na ongeval met tractor in Alphen aan den Rijn 
893,2020-05-08T08:44:03,2020-05-08T09:20:59,nu.nl,none,Dagproductie Nederlandse industrie in maart 25 procent lager dan vorig jaar 
894,2020-05-08T09:05:06,2020-05-08T09:05:07,nu.nl,none,Aanwijzingen voor betrokkenheid tweede persoon bij dood horlogehandelaar 
895,2020-05-08T09:02:16,2020-05-08T09:56:14,nu.nl,none,Bob Dylan komt voor het eerst in acht jaar met nieuw studioalbum 
896,2020-05-08T11:05:19,2020-05-08T11:29:28,nu.nl,none,Niet alle bibliotheken in regio Leiden gaan maandag open 
897,2020-05-08T09:31:33,2020-05-08T09:37:05,nu.nl,none,ING moet 40 procent van de winst inleveren door coronacrisis 
898,2020-05-08T09:32:44,2020-05-08T12:51:17,nu.nl,none,Gemiddeld twee schietincidenten per dag in Nederland 
899,2020-05-08T09:49:21,2020-05-08T09:49:22,nu.nl,none,Producenten Deadpool 2 krijgen 267.000 euro boete na dood stuntvrouw 
900,2020-05-08T10:17:46,2020-05-08T20:12:46,nu.nl,none,Formule 1 gaat mogelijk circuits toevoegen aan kalender 2020 
901,2020-05-08T09:36:23,2020-05-08T10:01:01,nu.nl,none,Schoonheidssalons en kappers zien explosieve stijging aantal boekingen 
902,2020-05-08T09:52:43,2020-05-08T11:34:58,nu.nl,none,Opnieuw vernieling bij joods restaurant in Amsterdam verdachte opgepakt 
903,2020-05-08T09:38:29,2020-05-08T13:41:14,nu.nl,none,Cambuur en De Graafschap krijgen donderdag duidelijkheid van rechter (gesloten) 
904,2020-05-08T09:56:15,2020-05-08T09:56:16,nu.nl,none,Lamborghini presenteert Huracán EVO RWD Spyder 
905,2020-05-08T09:49:49,2020-05-08T11:57:40,nu.nl,none,Politie zoekt getuigen van straatroof in stadspark Valkenberg 
906,2020-05-08T10:29:23,2020-05-08T10:49:50,nu.nl,none,ASML steekt zorgmedewerkers Eindhoven hart onder de riem 
907,2020-05-08T10:10:03,2020-05-08T10:24:10,nu.nl,none,Eerste details van nieuwe elektrische SKODA bekendgemaakt 
908,2020-05-08T10:19:47,2020-05-08T11:28:06,nu.nl,none,Politie: Verband tussen liquidaties en pogingen daartoe in regio Eindhoven 
909,2020-05-08T10:12:17,2020-05-08T10:34:58,nu.nl,none,Aannemer ontvangt symbolische sleutel van stadhuis voor renovatie 
910,2020-05-08T10:24:57,2020-05-08T10:24:58,nu.nl,none,Tweede arrestatie in moordzaak verdwenen Noorse miljonairsvrouw 
911,2020-05-08T10:19:25,2020-05-08T10:22:31,nu.nl,none,Twee personen plegen gewapende overval op KwikFit Noorderhagen 
912,2020-05-08T10:34:45,2020-05-08T23:10:08,nu.nl,none,Voedselbanken helpen vijfduizend mensen meer dan eind vorig jaar 
913,2020-05-08T12:09:29,2020-05-08T14:59:29,nu.nl,none,Nieuwe muziek op vrijdag: Ariana Grande zingt duet met Justin Bieber 
914,2020-05-08T11:17:09,2020-05-08T11:33:09,nu.nl,none,Gemeente plaatst drie groeneilanden in Eindhovensch Kanaal 
915,2020-05-08T10:55:18,2020-05-08T11:27:15,nu.nl,none,Bloemenmarkten Janskerkhof en Oudegracht vanaf zaterdag weer open 
916,2020-05-08T10:56:54,2020-05-08T11:15:50,nu.nl,none,Betty White (98) krijgt hoofdrol als sergeant in kerstfilm 
917,2020-05-08T12:03:53,2020-05-08T17:00:00,nu.nl,none,Helft Nederlandse bedrijven vreest voor voortbestaan door coronacrisis 
918,2020-05-08T11:05:37,2020-05-08T11:32:19,nu.nl,none,Fietsers hebben vaker groen door aanpassing stoplichten tijdens coronacrisis 
919,2020-05-08T11:45:17,2020-05-08T12:10:13,nu.nl,none,RIJKS moet actie afhaalmaaltijden verplaatsen vanwege ontbreken vergunning 
920,2020-05-08T11:25:35,2020-05-08T11:33:58,nu.nl,none,Leidse Avondvierdaagse afgelast wegens coronamaatregelen 
921,2020-05-08T11:05:59,2020-06-05T10:26:41,nu.nl,none,Tą drogą rząd ma nadzieję wyjść z kryzysu koronowego 
922,2020-05-08T15:21:14,2020-06-04T14:09:59,nu.nl,none,De route uit de coronacrisis in het Arabisch Engels Pools en Turks 
923,2020-05-08T11:19:16,2020-05-08T14:04:32,nu.nl,none,Aantal boekingen via Booking.com in eerste kwartaal al fiks lager 
924,2020-05-08T11:17:29,2020-05-08T11:23:25,nu.nl,none,Douane vindt 70 kilo cocaïne in sporttassen bij bedrijf in Moerdijk 
925,2020-05-08T11:18:00,2020-06-05T10:28:04,nu.nl,none,Bakanlar Kurulu korona krizinden bu yolla çıkmayı umuyor 
926,2020-05-08T11:32:06,2020-05-08T11:36:34,nu.nl,none,Deens bedrijf bouwt hoogspanningsmasten tussen Borssele en Rilland 
927,2020-05-08T11:57:11,2020-05-08T13:47:04,nu.nl,none,Digitale raadsvergadering West Betuwe beëindigd vanwege racisme en porno 
928,2020-05-08T11:47:13,2020-05-08T12:16:02,nu.nl,none,Destilleerderij doneert 1.800 flesjes desinfecteermiddel aan voedselbank 
929,2020-05-08T12:36:25,2020-05-08T12:55:14,nu.nl,none,Leidse PvdA en SP bezorgd over verdubbeling bijstandsaanvragen 
930,2020-05-08T12:17:01,2020-05-08T12:23:57,nu.nl,none,Olieraffinaderij Nieuwdorp tijdelijk buiten bedrijf wegens onderhoud 
931,2020-05-08T12:40:14,2020-05-08T14:52:36,nu.nl,none,Daling Duitse export in maart grootste in dertig jaar tijd 
932,2020-05-09T13:00:26,2020-05-09T13:00:27,nu.nl,none,Drie apps die helpen bij het verzorgen van planten 
933,2020-05-08T12:29:35,2020-06-04T14:09:22,nu.nl,none,With this roadmap the government hopes to get out of the corona crisis 
934,2020-05-08T13:04:51,2020-05-08T13:04:52,nu.nl,none,Sterfte onder mensen met langdurige zorg 50 procent hoger sinds pandemie 
935,2020-05-08T12:41:14,2020-05-08T12:51:49,nu.nl,none,3 October Vereeniging stelt besluit over viering Leidens Ontzet uit 
936,2020-05-08T12:42:33,2020-05-08T16:19:02,nu.nl,none,Politie houdt dronesmokkelaars aan die pakket gevangenis in wilden vliegen 
937,2020-05-08T13:07:31,2020-05-08T14:00:44,nu.nl,none,AP onderzoekt of TikTok de privacy van kinderen voldoende beschermt 
938,2020-05-09T00:03:47,2020-05-09T09:44:18,nu.nl,none,Bloemenexport behoorlijk ingezakt in maart 
939,2020-05-08T12:55:35,2020-05-08T13:03:45,nu.nl,none,Fontys start propedeuse om tijdens opleiding studierichting te wisselen 
940,2020-05-08T12:50:14,2020-05-08T12:55:33,nu.nl,none,Politie houdt twee mannen aan na mishandeling op Zuiderzijde 
941,2020-05-08T16:58:01,2020-05-09T21:16:05,nu.nl,none,"Hoe Man bijt hond uit zijn as herrees"
942,2020-05-08T13:12:18,2020-05-08T13:16:14,nu.nl,none,Drugs mes en inbrekerswerktuigen gevonden in auto Vlissingen 
943,2020-05-08T13:18:33,2020-05-08T13:21:13,nu.nl,none,Scooterrijders glijden uit over gelekt oliespoor in Zuid 
944,2020-05-08T13:20:48,2020-05-08T13:32:24,nu.nl,none,Gemeente Den Haag komt met actieplan voor aanpak problemen in Duindorp 
945,2020-05-08T14:08:08,2020-05-08T14:43:35,nu.nl,none,Opnieuw minder coronadoden en ziekenhuisopnames dan week eerder 
946,2020-05-08T13:30:46,2020-05-08T13:35:10,nu.nl,none,Politie vindt opnieuw hennepkwekerij in Breda één verdachte aangehouden 
947,2020-05-08T14:13:08,2020-05-08T16:11:35,nu.nl,none,Concerten Camila Cabello en Editors geannuleerd vanwege coronacrisis 
948,2020-05-08T14:04:30,2020-05-08T16:41:25,nu.nl,none,Man opnieuw vast voor vernielingen aan Israëlisch restaurant in Amsterdam 
949,2020-05-08T13:59:55,2020-05-08T14:05:35,nu.nl,none,NAC Breda hervat maandag trainingen publiek niet welkom door coronacrisis 
950,2020-05-08T14:16:12,2020-05-08T14:18:36,nu.nl,none,Aantal parkeerterreinen dit weekend toegankelijk voor buiten sportende jeugd 
951,2020-05-08T14:06:49,2020-05-08T17:03:48,nu.nl,none,EOD maakt gevonden handgranaat Doklaan onschadelijk 
952,2020-05-11T21:19:50,2020-05-12T08:58:39,nu.nl,none,Deze ondernemer weet het zeker: zijn de toekomst 
953,2020-05-08T14:50:57,2020-05-08T17:30:13,nu.nl,none,Thuisbezorgd voegt tweestapsverificatie toe na fraude met bestellingen 
954,2020-05-09T08:12:07,2020-05-09T08:12:08,nu.nl,none,UFC belooft zwaargewicht Rozenstruik titelgevecht bij zege op Ngannou 
955,2020-05-08T15:05:00,2020-05-08T15:55:50,nu.nl,none,Merendeel contactberoepsgroep wil tóch mondkapjes dragen 
956,2020-05-08T16:52:00,2020-05-08T16:52:01,nu.nl,none,Goed nieuws: Efteling weer open | Partner weer mee naar echo 
957,2020-05-08T15:06:11,2020-05-08T15:15:30,nu.nl,none,Voetbalfans wereldwijd zien Jeonbuk openingsduel in Korea winnen 
958,2020-05-08T15:06:50,2020-05-08T19:36:01,nu.nl,none,Werkloosheid VS op hoogste niveau sinds Grote Depressie van jaren dertig 
959,2020-05-08T14:54:39,2020-05-08T15:05:34,nu.nl,none,Diergaarde Blijdorp opent stapsgewijs deuren voor publiek 
960,2020-05-08T15:02:04,2020-05-08T15:09:25,nu.nl,none,Spoedwet in de maak om geld kinderopvangtoeslag snel terug te betalen 
961,2020-05-08T17:13:48,2020-05-13T07:11:29,nu.nl,none,"Twintig jaar na de vuurwerkramp in Enschede"
962,2020-05-08T15:11:37,2020-05-08T15:16:18,nu.nl,none,Gemeente wil maximumsnelheid verlagen voor meer ruimte fietsers 
963,2020-05-08T15:45:51,2020-05-08T15:54:29,nu.nl,none,Gemeente Zoeterwoude organiseert gratis cursus positief leven 
964,2020-05-08T15:13:39,2020-05-08T15:42:56,nu.nl,none,FIFA staat na coronastop tijdelijk vijf wissels per team toe 
965,2020-05-11T05:01:58,2020-05-11T05:01:59,nu.nl,none,De wereldreizigers die voor de verandering door Nederland trokken 
966,2020-05-08T16:28:49,2020-05-11T20:57:56,nu.nl,none,De meest gestelde vragen over de heropening van de basisscholen 
967,2020-05-08T15:32:48,2020-05-08T15:34:15,nu.nl,none,Hoe een jihadist in een liquidatieproces belandde 
968,2020-05-08T15:49:44,2020-05-08T15:49:45,nu.nl,none,Weekendweerbericht: Zaterdag zomerse temperaturen zondag bewolkt 
969,2020-05-11T09:00:45,2020-05-11T09:30:38,nu.nl,none,Ik heb meer last van psychische klachten sinds de coronacrisis 
970,2020-05-08T15:40:26,2020-05-08T15:51:43,nu.nl,none,Politie houdt jongen die op gestolen scooter rijdt aan in Vlissingen 
971,2020-05-08T16:22:39,2020-05-08T16:38:44,nu.nl,none,Nieuwe verkeersdrempels bij Weteringpad om oversteek veiliger te maken 
972,2020-05-08T15:42:28,2020-05-08T15:54:15,nu.nl,none,Politie houdt man aan wegens vernieling diefstal en verboden wapenbezit 
973,2020-05-08T15:58:43,2020-05-08T16:26:45,nu.nl,none,Man bespuugt twee jonge vrouwen in centrum politie zoekt slachtoffers 
974,2020-05-08T16:27:48,2020-05-08T16:28:17,nu.nl,none,Aantal coronapatiënten op intensive care daalt tot 564 
975,2020-05-08T16:23:34,2020-05-08T16:40:35,nu.nl,none,Gemeente bereidt binnenstad voor op versoepeling coronamaatregelen 
976,2020-05-08T17:42:27,2020-05-09T10:15:05,nu.nl,none,Krabben hobbyisten met lijgers en chimpansees zich nu wél achter de oren? 
977,2020-05-08T16:34:03,2020-05-08T20:51:56,nu.nl,none,Willem II klopt Feyenoord en Ajax bij verkiezing mooiste ooit 
978,2020-05-08T17:53:18,2020-05-08T17:55:41,nu.nl,none,Twee verdachten aangehouden voor grootschalige oplichting door phishing 
979,2020-05-08T16:47:46,2020-05-09T09:07:02,nu.nl,none,Kind (6) aangereden in doorgereden bestuurder meldt zich 
980,2020-05-10T12:02:09,2020-05-10T12:38:17,nu.nl,none,Vakantie tijdens coronacrisis 
981,2020-05-11T05:02:25,2020-05-13T16:39:25,nu.nl,none,Op deze data gaan pretparken en dierentuinen weer open 
982,2020-05-08T16:56:59,2020-05-08T17:09:20,nu.nl,none,In eerste week mei weer zevenduizend nieuwe aanvragen loonkostenregeling 
983,2020-05-08T17:27:29,2020-05-09T15:26:42,nu.nl,none,Bekijk de coronacijfers van 8 mei in vijf grafieken 
984,2020-05-08T17:08:46,2020-05-08T17:30:55,nu.nl,none,Veelbesproken Real Jovic loopt thuis gebroken voet op 
985,2020-05-08T17:12:41,2020-05-08T17:46:12,nu.nl,none,Politie verricht twee aanhoudingen in Roosendaal 
986,2020-05-09T08:21:03,2020-05-09T08:33:36,nu.nl,none,Eindhovenaren eind april rustiger onder crisis dan twee weken daarvoor 
987,2020-05-09T09:25:20,2020-05-09T09:49:47,nu.nl,none,Vrachtwagen rijdt zich klem onder viaduct in Leidsche Rijn 
988,2020-05-13T07:33:03,2020-05-14T14:37:37,nu.nl,none,Waarom een vaccin niet de enige uitweg uit deze crisis is 
989,2020-05-08T17:45:14,2020-05-08T19:59:16,nu.nl,none,Zangeres Desiree Manders van 2 Brothers on the 4th Floor heeft borstkanker 
990,2020-05-09T08:29:00,2020-05-09T08:36:14,nu.nl,none,Nieuw Elan wil grotere terrassen voor horecaondernemers bij heropening 
991,2020-05-11T00:02:31,2020-05-11T07:43:22,nu.nl,none,Nederlandse gaswinning daalt maar verbruik neemt juist toe 
992,2020-05-08T18:34:29,2020-05-09T10:36:59,nu.nl,none,Azc Sneek drie dagen op slot nadat 22 bewoners positief testen op coronavirus 
993,2020-05-08T18:45:45,2020-05-08T19:57:32,nu.nl,none,Europese ministers van Financiën zijn het eens over goedkope leningen 
994,2020-05-08T18:48:33,2020-05-08T19:02:18,nu.nl,none,Bernal gaat zich niet bij voorbaat opofferen voor Froome of Thomas in Tour 
995,2020-05-09T07:01:35,2020-05-10T09:03:52,nu.nl,none,Slob over openen scholen: Spannend maar verantwoord
996,2020-05-08T19:48:10,2020-05-08T19:56:43,nu.nl,none,Honderden doden in door stortbuien en overstromingen 
997,2020-05-08T20:23:04,2020-05-08T22:16:28,nu.nl,none,NS gaat aanmeldservice testen om drukte in treinen beter te spreiden 
998,2020-05-09T09:38:15,2020-05-09T09:54:39,nu.nl,none,Veel schade bij botsing tussen twee op Eisenhowerlaan 
999,2020-05-09T09:46:43,2020-05-09T09:59:05,nu.nl,none,Zwembaden in regio pas later open ondanks versoepelde coronamaatregelen 
